tod,entry,exit,trip_id,reliability
1735,15,23,15_23,0.07612777777777774
1735,16,16,16_16,0
1735,16,17,16_17,0
1735,16,18,16_18,0
1735,16,20,16_20,0
1735,16,21,16_21,0.001944444444444457
1735,16,22,16_22,0.08237777777777783
1735,16,23,16_23,0.08237777777777783
1735,17,17,17_17,0
1735,17,18,17_18,0
1735,17,20,17_20,0
1735,17,21,17_21,0.002111111111111119
1735,17,22,17_22,0.08141111111111116
1735,17,23,17_23,0.08141111111111116
1735,18,21,18_21,0.002433333333333343
1735,19,19,19_19,0
1735,19,20,19_20,0
1735,19,21,19_21,0.002838888888888891
1735,19,22,19_22,0.07685555555555562
1735,19,23,19_23,0.07685555555555562
1735,20,20,20_20,0
1735,20,21,20_21,9.888888888888933e-4
1735,20,22,20_22,0.08057222222222221
1735,20,23,20_23,0.08057222222222221
1735,21,21,21_21,0
1735,21,22,21_22,0.07319166666666671
1735,21,23,21_23,0.07319166666666671
1735,22,22,22_22,0.07690833333333333
1735,23,23,23_23,0.07690833333333333
1740,3,3,03_03,0.05147499999999999
1740,3,5,03_05,0.09012222222222216
1740,3,6,03_06,0.0693333333333333
1740,3,7,03_07,0.09228888888888889
1740,3,9,03_09,0.05345555555555548
1740,3,10,03_10,0.048880555555555594
1740,3,11,03_11,0.046577777777777774
1740,3,12,03_12,0.04901388888888891
1740,4,4,04_04,0.050275000000000014
1740,4,5,04_05,0.08729166666666666
1740,4,6,04_06,0.07043055555555561
1740,4,7,04_07,0.08955277777777776
1740,4,9,04_09,0.04605833333333326
1740,4,10,04_10,0.04646388888888908
1740,4,11,04_11,0.04400555555555552
1740,4,12,04_12,0.04695833333333327
1740,5,5,05_05,0.05230555555555559
1740,5,6,05_06,0.05588611111111115
1740,5,7,05_07,0.0595666666666667
1740,5,9,05_09,0.03025555555555559
1740,5,10,05_10,0.027122222222222298
1740,5,11,05_11,0.030358333333333376
1740,5,12,05_12,0.03361111111111115
1740,6,6,06_06,0.009713888888888876
1740,6,7,06_07,0.02188888888888889
1740,6,9,06_09,0.016819444444444456
1740,6,10,06_10,0.024177777777777826
1740,6,11,06_11,0.02729999999999999
1740,6,12,06_12,0.028816666666666685
1740,7,7,07_07,0.0070555555555555545
1740,8,8,08_08,-0.0024472222222222118
1740,8,9,08_09,0.009877777777777819
1740,8,10,08_10,0.019819444444444445
1740,8,11,08_11,0.02624166666666669
1740,8,12,08_12,0.02987777777777781
1740,9,9,09_09,0.021280555555555553
1740,9,10,09_10,0.039158333333333434
1740,9,11,09_11,0.04526944444444442
1740,9,12,09_12,0.048555555555555505
1740,10,10,10_10,0.017049999999999996
1740,10,11,10_11,0.026961111111111102
1740,10,12,10_12,0.03771388888888891
1740,11,11,11_11,0.012994444444444444
1740,11,12,11_12,0.022811111111111115
1740,12,12,12_12,0.011836111111111117
1740,13,13,13_13,0
1740,13,14,13_14,0.0039777777777777815
1740,13,15,13_15,0.008661111111111106
1740,13,16,13_16,0.01601666666666668
1740,13,17,13_17,0.016280555555555548
1740,13,18,13_18,0.01601666666666668
1740,13,20,13_20,0.017030555555555577
1740,13,21,13_21,0.021475000000000022
1740,13,22,13_22,0.08536944444444444
1740,13,23,13_23,0.08536944444444444
1740,14,14,14_14,0.0027722222222222245
1740,14,15,14_15,0.00722222222222222
1740,14,16,14_16,0.015619444444444464
1740,14,17,14_17,0.015952777777777788
1740,14,18,14_18,0.015619444444444436
1740,14,20,14_20,0.01622222222222225
1740,14,21,14_21,0.020061111111111113
1740,14,22,14_22,0.07845833333333335
1740,14,23,14_23,0.07845833333333335
1740,15,15,15_15,0.003244444444444442
1740,15,16,15_16,0.010186111111111104
1740,15,17,15_17,0.010636111111111096
1740,15,18,15_18,0.010186111111111118
1740,15,20,15_20,0.01501666666666665
1740,15,21,15_21,0.017652777777777767
1740,15,22,15_22,0.08183611111111108
1740,15,23,15_23,0.08183611111111108
1740,16,16,16_16,0
1740,16,17,16_17,0
1740,16,18,16_18,0
1740,16,20,16_20,0
1740,16,21,16_21,0.0016666666666666774
1740,16,22,16_22,0.07670000000000005
1740,16,23,16_23,0.07670000000000005
1740,17,17,17_17,0
1740,17,18,17_18,0
1740,17,20,17_20,0
1740,17,21,17_21,0.0016666666666666913
1740,17,22,17_22,0.07804444444444444
1740,17,23,17_23,0.07804444444444444
1740,18,21,18_21,0.001738888888888901
1740,19,19,19_19,0
1740,19,20,19_20,0
1740,19,21,19_21,0.0021111111111111053
1740,19,22,19_22,0.0784
1740,19,23,19_23,0.0784
1740,20,20,20_20,0
1740,20,21,20_21,4.4444444444444176e-5
1740,20,22,20_22,0.08256111111111111
1740,20,23,20_23,0.08256111111111111
1740,21,21,21_21,0
1740,21,22,21_22,0.0784361111111111
1740,21,23,21_23,0.0784361111111111
1740,22,22,22_22,0.07647500000000007
1740,23,23,23_23,0.07647500000000007
1745,3,3,03_03,0.06010277777777776
1745,3,5,03_05,0.08878611111111115
1745,3,6,03_06,0.0826055555555556
1745,3,7,03_07,0.09424444444444444
1745,3,9,03_09,0.06594166666666668
1745,3,10,03_10,0.06787777777777765
1745,3,11,03_11,0.061850000000000016
1745,3,12,03_12,0.06561111111111106
1745,4,4,04_04,0.06068333333333334
1745,4,5,04_05,0.08121944444444447
1745,4,6,04_06,0.08134166666666673
1745,4,7,04_07,0.08671944444444443
1745,4,9,04_09,0.05984444444444431
1745,4,10,04_10,0.0643111111111111
1745,4,11,04_11,0.06044722222222221
1745,4,12,04_12,0.06620833333333337
1745,5,5,05_05,0.04800000000000003
1745,5,6,05_06,0.048380555555555566
1745,5,7,05_07,0.05665555555555557
1745,5,9,05_09,0.03274999999999989
1745,5,10,05_10,0.038274999999999976
1745,5,11,05_11,0.04045000000000004
1745,5,12,05_12,0.04123055555555566
1745,6,6,06_06,0.01376666666666665
1745,6,7,06_07,0.020694444444444442
1745,6,9,06_09,0.01645833333333334
1745,6,10,06_10,0.021597222222222268
1745,6,11,06_11,0.03187777777777781
1745,6,12,06_12,0.035422222222222244
1745,7,7,07_07,0.007916666666666667
1745,8,8,08_08,-0.00143055555555556
1745,8,9,08_09,0.012227777777777796
1745,8,10,08_10,0.029377777777777864
1745,8,11,08_11,0.028386111111111084
1745,8,12,08_12,0.030461111111111105
1745,9,9,09_09,0.024094444444444404
1745,9,10,09_10,0.03773055555555557
1745,9,11,09_11,0.04068333333333335
1745,9,12,09_12,0.0388027777777778
1745,10,10,10_10,0.01749444444444446
1745,10,11,10_11,0.026827777777777784
1745,10,12,10_12,0.03264166666666668
1745,11,11,11_11,0.011250000000000003
1745,11,12,11_12,0.023769444444444454
1745,12,12,12_12,0.011277777777777775
1745,13,13,13_13,0
1745,13,14,13_14,0.0025666666666666685
1745,13,15,13_15,0.007866666666666675
1745,13,16,13_16,0.015622222222222246
1745,13,17,13_17,0.01653055555555555
1745,13,18,13_18,0.015622222222222232
1745,13,20,13_20,0.01707222222222221
1745,13,21,13_21,0.0184694444444444
1745,13,22,13_22,0.07928611111111111
1745,13,23,13_23,0.07928611111111111
1745,14,14,14_14,0.0014944444444444475
1745,14,15,14_15,0.0056555555555555526
1745,14,16,14_16,0.012127777777777793
1745,14,17,14_17,0.012650000000000022
1745,14,18,14_18,0.012127777777777765
1745,14,20,14_20,0.01596111111111112
1745,14,21,14_21,0.018497222222222248
1745,14,22,14_22,0.08051388888888888
1745,14,23,14_23,0.08051388888888888
1745,15,15,15_15,0.002555555555555554
1745,15,16,15_16,0.008577777777777781
1745,15,17,15_17,0.009108333333333302
1745,15,18,15_18,0.008577777777777781
1745,15,20,15_20,0.011655555555555586
1745,15,21,15_21,0.013194444444444453
1745,15,22,15_22,0.07560833333333336
1745,15,23,15_23,0.07560833333333336
1745,16,16,16_16,0
1745,16,17,16_17,0
1745,16,18,16_18,0
1745,16,20,16_20,0
1745,16,21,16_21,0
1745,16,22,16_22,0.07840555555555562
1745,16,23,16_23,0.07840555555555562
1745,17,17,17_17,0
1745,17,18,17_18,0
1745,17,20,17_20,0
1745,17,21,17_21,0
1745,17,22,17_22,0.08255000000000001
1745,17,23,17_23,0.08255000000000001
1745,18,21,18_21,0.0012111111111111211
1745,19,19,19_19,0
1745,19,20,19_20,0
1745,19,21,19_21,0.0015444444444444316
1745,19,22,19_22,0.08640000000000006
1745,19,23,19_23,0.08640000000000006
1745,20,20,20_20,0
1745,20,21,20_21,0
1745,20,22,20_22,0.07568888888888889
1745,20,23,20_23,0.07568888888888889
1745,21,21,21_21,0
1745,21,22,21_22,0.0726722222222223
1745,21,23,21_23,0.0726722222222223
1745,22,22,22_22,0.07558055555555557
1745,23,23,23_23,0.07558055555555557
1750,3,3,03_03,0.06925555555555557
1750,3,5,03_05,0.09322499999999997
1750,3,6,03_06,0.06835555555555561
1750,3,7,03_07,0.08572222222222213
1750,3,9,03_09,0.07601111111111125
1750,3,10,03_10,0.07441388888888884
1750,3,11,03_11,0.07159166666666678
1750,3,12,03_12,0.07136388888888884
1750,4,4,04_04,0.0693027777777778
1750,4,5,04_05,0.08909722222222217
1750,4,6,04_06,0.06686944444444454
1750,4,7,04_07,0.08168611111111115
1750,4,9,04_09,0.06843888888888894
1750,4,10,04_10,0.07185277777777777
1750,4,11,04_11,0.06430555555555567
1750,4,12,04_12,0.06331944444444443
1750,5,5,05_05,0.04794444444444447
1750,5,6,05_06,0.049952777777777874
1750,5,7,05_07,0.0526277777777778
1750,5,9,05_09,0.035908333333333264
1750,5,10,05_10,0.035047222222222285
1750,5,11,05_11,0.041733333333333344
1750,5,12,05_12,0.04766944444444443
1750,6,6,06_06,0.01974444444444441
1750,6,7,06_07,0.021638888888888888
1750,6,9,06_09,0.017283333333333317
1750,6,10,06_10,0.028794444444444484
1750,6,11,06_11,0.03004444444444443
1750,6,12,06_12,0.03207222222222225
1750,7,7,07_07,0.00925
1750,8,8,08_08,0.004499999999999997
1750,8,9,08_09,0.01805833333333333
1750,8,10,08_10,0.026083333333333333
1750,8,11,08_11,0.029352777777777783
1750,8,12,08_12,0.028063888888888805
1750,9,9,09_09,0.021100000000000008
1750,9,10,09_10,0.03044444444444437
1750,9,11,09_11,0.03567499999999996
1750,9,12,09_12,0.038113888888888864
1750,10,10,10_10,0.015111111111111117
1750,10,11,10_11,0.023563888888888884
1750,10,12,10_12,0.02946666666666667
1750,11,11,11_11,0.009794444444444446
1750,11,12,11_12,0.02030000000000002
1750,12,12,12_12,0.009205555555555568
1750,13,13,13_13,0
1750,13,14,13_14,0.0021722222222222143
1750,13,15,13_15,0.006822222222222216
1750,13,16,13_16,0.013783333333333342
1750,13,17,13_17,0.014083333333333337
1750,13,18,13_18,0.01378333333333337
1750,13,20,13_20,0.01576666666666665
1750,13,21,13_21,0.016988888888888887
1750,13,22,13_22,0.07408888888888887
1750,13,23,13_23,0.07408888888888887
1750,14,14,14_14,0.0013722222222222226
1750,14,15,14_15,0.00431111111111112
1750,14,16,14_16,0.009541666666666657
1750,14,17,14_17,0.009702777777777782
1750,14,18,14_18,0.00954166666666667
1750,14,20,14_20,0.012475000000000014
1750,14,21,14_21,0.015594444444444466
1750,14,22,14_22,0.0690777777777778
1750,14,23,14_23,0.0690777777777778
1750,15,15,15_15,0.0017722222222222236
1750,15,16,15_16,0.007194444444444448
1750,15,17,15_17,0.007244444444444442
1750,15,18,15_18,0.007194444444444448
1750,15,20,15_20,0.008830555555555591
1750,15,21,15_21,0.012358333333333332
1750,15,22,15_22,0.06392499999999998
1750,15,23,15_23,0.06392499999999998
1750,16,16,16_16,0
1750,16,17,16_17,0
1750,16,18,16_18,0
1750,16,20,16_20,0
1750,16,21,16_21,0
1750,16,22,16_22,0.07170277777777778
1750,16,23,16_23,0.07170277777777778
1750,17,17,17_17,0
1750,17,18,17_18,0
1750,17,20,17_20,0
1750,17,21,17_21,0
1750,17,22,17_22,0.06966944444444448
1750,17,23,17_23,0.06966944444444448
1750,18,21,18_21,0
1750,19,19,19_19,0
1750,19,20,19_20,0
1750,19,21,19_21,0
1750,19,22,19_22,0.07966666666666669
1750,19,23,19_23,0.07966666666666669
1750,20,20,20_20,0
1750,20,21,20_21,0
1750,20,22,20_22,0.07384166666666671
1750,20,23,20_23,0.07384166666666671
1750,21,21,21_21,0
1750,21,22,21_22,0.07983055555555556
1750,21,23,21_23,0.07983055555555556
1750,22,22,22_22,0.07983055555555556
1750,23,23,23_23,0.07983055555555556
1755,3,3,03_03,0.06466666666666668
1755,3,5,03_05,0.10227222222222226
1755,3,6,03_06,0.10062777777777776
1755,3,7,03_07,0.1024944444444444
1755,3,9,03_09,0.07999999999999993
1755,3,10,03_10,0.07992499999999997
1755,3,11,03_11,0.07780833333333337
1755,3,12,03_12,0.08129999999999998
1755,4,4,04_04,0.064675
1755,4,5,04_05,0.09866111111111117
1755,4,6,04_06,0.09188333333333332
1755,4,7,04_07,0.09728888888888892
1755,4,9,04_09,0.07304722222222235
1755,4,10,04_10,0.07912777777777785
1755,4,11,04_11,0.07713055555555559
1755,4,12,04_12,0.07937777777777771
1755,5,5,05_05,0.050875000000000045
1755,5,6,05_06,0.0564027777777778
1755,5,7,05_07,0.05087222222222226
1755,5,9,05_09,0.039966666666666595
1755,5,10,05_10,0.04085277777777779
1755,5,11,05_11,0.045874999999999944
1755,5,12,05_12,0.044447222222222194
1755,6,6,06_06,0.02854444444444445
1755,6,7,06_07,0.02236111111111111
1755,6,9,06_09,0.02015277777777777
1755,6,10,06_10,0.024161111111111022
1755,6,11,06_11,0.025963888888888897
1755,6,12,06_12,0.02878055555555556
1755,7,7,07_07,0.01072222222222222
1755,8,8,08_08,0.005952777777777776
1755,8,9,08_09,0.012719444444444464
1755,8,10,08_10,0.017180555555555532
1755,8,11,08_11,0.019361111111111107
1755,8,12,08_12,0.027511111111111097
1755,9,9,09_09,0.015313888888888905
1755,9,10,09_10,0.022763888888888917
1755,9,11,09_11,0.02722777777777781
1755,9,12,09_12,0.03492500000000007
1755,10,10,10_10,0.012125000000000004
1755,10,11,10_11,0.016397222222222216
1755,10,12,10_12,0.02508888888888891
1755,11,11,11_11,0.00746666666666667
1755,11,12,11_12,0.014822222222222244
1755,12,12,12_12,0.00743333333333334
1755,13,13,13_13,0
1755,13,14,13_14,3.666666666666679e-4
1755,13,15,13_15,0.0022999999999999965
1755,13,16,13_16,0.008822222222222231
1755,13,17,13_17,0.008863888888888893
1755,13,18,13_18,0.008822222222222204
1755,13,20,13_20,0.009497222222222212
1755,13,21,13_21,0.01031111111111116
1755,13,22,13_22,0.06437777777777781
1755,13,23,13_23,0.06437777777777781
1755,14,14,14_14,0
1755,14,15,14_15,0.0016333333333333339
1755,14,16,14_16,0.006122222222222251
1755,14,17,14_17,0.006366666666666659
1755,14,18,14_18,0.006122222222222237
1755,14,20,14_20,0.006883333333333352
1755,14,21,14_21,0.008038888888888901
1755,14,22,14_22,0.06307499999999994
1755,14,23,14_23,0.06307499999999994
1755,15,15,15_15,5.388888888888908e-4
1755,15,16,15_16,0.004574999999999996
1755,15,17,15_17,0.004827777777777778
1755,15,18,15_18,0.004574999999999996
1755,15,20,15_20,0.005747222222222209
1755,15,21,15_21,0.007633333333333325
1755,15,22,15_22,0.05559444444444442
1755,15,23,15_23,0.05559444444444442
1755,16,16,16_16,0
1755,16,17,16_17,0
1755,16,18,16_18,0
1755,16,20,16_20,0
1755,16,21,16_21,0
1755,16,22,16_22,0.062472222222222235
1755,16,23,16_23,0.062472222222222235
1755,17,17,17_17,0
1755,17,18,17_18,0
1755,17,20,17_20,0
1755,17,21,17_21,0
1755,17,22,17_22,0.0649277777777778
1755,17,23,17_23,0.0649277777777778
1755,18,21,18_21,0
1755,19,19,19_19,0
1755,19,20,19_20,0
1755,19,21,19_21,0
1755,19,22,19_22,0.06577222222222225
1755,19,23,19_23,0.06577222222222225
1755,20,20,20_20,0
1755,20,21,20_21,0
1755,20,22,20_22,0.07064722222222225
1755,20,23,20_23,0.07064722222222225
1755,21,21,21_21,0
1755,21,22,21_22,0.07213333333333335
1755,21,23,21_23,0.07213333333333335
1755,22,22,22_22,0.07293333333333335
1755,23,23,23_23,0.07293333333333335
1800,3,3,03_03,0.06438888888888891
1800,3,5,03_05,0.11101111111111116
1800,3,6,03_06,0.0982027777777777
1800,3,7,03_07,0.10615277777777785
1800,3,9,03_09,0.10795833333333332
1800,3,10,03_10,0.10319444444444448
1800,3,11,03_11,0.1015583333333333
1800,3,12,03_12,0.10197222222222219
1800,4,4,04_04,0.0656416666666667
1800,4,5,04_05,0.10314166666666671
1800,4,6,04_06,0.09354166666666655
1800,4,7,04_07,0.10869166666666671
1800,4,9,04_09,0.09686944444444445
1800,4,10,04_10,0.10308888888888873
1800,4,11,04_11,0.1022499999999999
1800,4,12,04_12,0.09859444444444443
1800,5,5,05_05,0.049294444444444425
1800,5,6,05_06,0.06205555555555553
1800,5,7,05_07,0.05125555555555554
1800,5,9,05_09,0.05301944444444451
1800,5,10,05_10,0.05719722222222226
1800,5,11,05_11,0.05990277777777775
1800,5,12,05_12,0.05762777777777778
1800,6,6,06_06,0.03150555555555555
1800,6,7,06_07,0.021861111111111105
1800,6,9,06_09,0.026461111111111116
1800,6,10,06_10,0.028455555555555567
1800,6,11,06_11,0.02923333333333336
1800,6,12,06_12,0.030036111111111097
1800,7,7,07_07,0.010777777777777775
1800,8,8,08_08,0.008802777777777784
1800,8,9,08_09,0.011597222222222217
1800,8,10,08_10,0.01665833333333333
1800,8,11,08_11,0.015002777777777782
1800,8,12,08_12,0.023913888888888873
1800,9,9,09_09,0.0188777777777778
1800,9,10,09_10,0.023388888888888876
1800,9,11,09_11,0.026791666666666658
1800,9,12,09_12,0.03276944444444446
1800,10,10,10_10,0.011605555555555556
1800,10,11,10_11,0.016994444444444465
1800,10,12,10_12,0.022658333333333378
1800,11,11,11_11,0.003994444444444443
1800,11,12,11_12,0.01025555555555556
1800,12,12,12_12,0.006061111111111114
1800,13,13,13_13,0
1800,13,14,13_14,0
1800,13,15,13_15,2.500000000000002e-4
1800,13,16,13_16,0.0031055555555555697
1800,13,17,13_17,0.003430555555555548
1800,13,18,13_18,0.003105555555555556
1800,13,20,13_20,0.004016666666666668
1800,13,21,13_21,0.005455555555555519
1800,13,22,13_22,0.0598833333333334
1800,13,23,13_23,0.0598833333333334
1800,14,14,14_14,0
1800,14,15,14_15,0
1800,14,16,14_16,0.002124999999999988
1800,14,17,14_17,0.002436111111111111
1800,14,18,14_18,0.002124999999999988
1800,14,20,14_20,0.0027888888888888963
1800,14,21,14_21,0.004372222222222194
1800,14,22,14_22,0.05700000000000005
1800,14,23,14_23,0.05700000000000005
1800,15,15,15_15,0
1800,15,16,15_16,0.0017888888888888954
1800,15,17,15_17,0.0017916666666666636
1800,15,18,15_18,0.0017888888888888677
1800,15,20,15_20,0.0020333333333333314
1800,15,21,15_21,0.0025250000000000272
1800,15,22,15_22,0.05926388888888895
1800,15,23,15_23,0.05926388888888895
1800,16,16,16_16,0
1800,16,17,16_17,0
1800,16,18,16_18,0
1800,16,20,16_20,0
1800,16,21,16_21,0
1800,16,22,16_22,0.05888888888888891
1800,16,23,16_23,0.05888888888888891
1800,17,17,17_17,0
1800,17,18,17_18,0
1800,17,20,17_20,0
1800,17,21,17_21,0
1800,17,22,17_22,0.05782222222222225
1800,17,23,17_23,0.05782222222222225
1800,18,21,18_21,0
1800,19,19,19_19,0
1800,19,20,19_20,0
1800,19,21,19_21,0
1800,19,22,19_22,0.05782222222222223
1800,19,23,19_23,0.05782222222222223
1800,20,20,20_20,0
1800,20,21,20_21,0
1800,20,22,20_22,0.0642194444444445
1800,20,23,20_23,0.0642194444444445
1800,21,21,21_21,0
1800,21,22,21_22,0.063
1800,21,23,21_23,0.063
1800,22,22,22_22,0.06653888888888894
1800,23,23,23_23,0.06653888888888894
1805,3,3,03_03,0.05224999999999998
1805,3,5,03_05,0.09647499999999995
1805,3,6,03_06,0.10941666666666663
1805,3,7,03_07,0.10110555555555556
1805,3,9,03_09,0.10079444444444446
1805,3,10,03_10,0.11357222222222219
1805,3,11,03_11,0.11011388888888873
1805,3,12,03_12,0.10808611111111105
1805,4,4,04_04,0.05284444444444443
1805,4,5,04_05,0.09579722222222223
1805,4,6,04_06,0.11266944444444446
1805,4,7,04_07,0.1003
1805,4,9,04_09,0.09787500000000002
1805,4,10,04_10,0.10455833333333331
1805,4,11,04_11,0.10180833333333333
1805,4,12,04_12,0.10176944444444447
1805,5,5,05_05,0.05176944444444446
1805,5,6,05_06,0.0653888888888889
1805,5,7,05_07,0.05622222222222223
1805,5,9,05_09,0.06434722222222222
1805,5,10,05_10,0.06754444444444441
1805,5,11,05_11,0.0662222222222223
1805,5,12,05_12,0.0654166666666666
1805,6,6,06_06,0.03614444444444444
1805,6,7,06_07,0.01975
1805,6,9,06_09,0.026258333333333314
1805,6,10,06_10,0.027736111111111128
1805,6,11,06_11,0.027455555555555594
1805,6,12,06_12,0.030119444444444504
1805,7,7,07_07,0.010861111111111113
1805,8,8,08_08,0.010633333333333335
1805,8,9,08_09,0.015277777777777765
1805,8,10,08_10,0.022261111111111093
1805,8,11,08_11,0.021688888888888896
1805,8,12,08_12,0.025772222222222252
1805,9,9,09_09,0.021730555555555545
1805,9,10,09_10,0.022936111111111088
1805,9,11,09_11,0.030308333333333326
1805,9,12,09_12,0.03581944444444443
1805,10,10,10_10,0.008425000000000002
1805,10,11,10_11,0.01252222222222222
1805,10,12,10_12,0.016477777777777786
1805,11,11,11_11,0.0023722222222222252
1805,11,12,11_12,0.004516666666666676
1805,12,12,12_12,0.0030222222222222213
1805,13,13,13_13,0
1805,13,14,13_14,0
1805,13,15,13_15,0
1805,13,16,13_16,0.0013833333333333198
1805,13,17,13_17,0.0014333333333333143
1805,13,18,13_18,0.0013833333333333475
1805,13,20,13_20,0.002205555555555544
1805,13,21,13_21,0.0026333333333333764
1805,13,22,13_22,0.05678333333333335
1805,13,23,13_23,0.05678333333333335
1805,14,14,14_14,0
1805,14,15,14_15,0
1805,14,16,14_16,0.0015222222222222304
1805,14,17,14_17,0.0016833333333333422
1805,14,18,14_18,0.0015222222222222026
1805,14,20,14_20,0.0020722222222221975
1805,14,21,14_21,0.0024277777777778065
1805,14,22,14_22,0.056708333333333305
1805,14,23,14_23,0.056708333333333305
1805,15,15,15_15,0
1805,15,16,15_16,0.001327777777777775
1805,15,17,15_17,0.0013555555555555404
1805,15,18,15_18,0.0013277777777777888
1805,15,20,15_20,0.0018111111111110967
1805,15,21,15_21,0.0019055555555555492
1805,15,22,15_22,0.05570833333333336
1805,15,23,15_23,0.05570833333333336
1805,16,16,16_16,0
1805,16,17,16_17,0
1805,16,18,16_18,0
1805,16,20,16_20,0
1805,16,21,16_21,0
1805,16,22,16_22,0.056188888888888955
1805,16,23,16_23,0.056188888888888955
1805,17,17,17_17,0
1805,17,18,17_18,0
1805,17,20,17_20,0
1805,17,21,17_21,0
1805,17,22,17_22,0.05618888888888891
1805,17,23,17_23,0.05618888888888891
1805,18,21,18_21,0
1805,19,19,19_19,0
1805,19,20,19_20,0
1805,19,21,19_21,0
1805,19,22,19_22,0.05632777777777781
1805,19,23,19_23,0.05632777777777781
1805,20,20,20_20,0
1805,20,21,20_21,0
1805,20,22,20_22,0.05471666666666669
1805,20,23,20_23,0.05471666666666669
1805,21,21,21_21,0
1805,21,22,21_22,0.057680555555555554
1805,21,23,21_23,0.057680555555555554
1805,22,22,22_22,0.05768055555555557
1805,23,23,23_23,0.05768055555555557
1810,3,3,03_03,0.04434444444444445
1810,3,5,03_05,0.09094444444444441
1810,3,6,03_06,0.11466666666666667
1810,3,7,03_07,0.10517222222222218
1810,3,9,03_09,0.11745833333333339
1810,3,10,03_10,0.12546666666666667
1810,3,11,03_11,0.12440277777777772
1810,3,12,03_12,0.12213611111111106
1810,4,4,04_04,0.04476111111111111
1810,4,5,04_05,0.09124722222222222
1810,4,6,04_06,0.11315833333333336
1810,4,7,04_07,0.10398333333333336
1810,4,9,04_09,0.11654444444444459
1810,4,10,04_10,0.12467777777777769
1810,4,11,04_11,0.12516666666666668
1810,4,12,04_12,0.1254111111111112
1810,5,5,05_05,0.05274722222222223
1810,5,6,05_06,0.06307499999999999
1810,5,7,05_07,0.053469444444444444
1810,5,9,05_09,0.07343055555555553
1810,5,10,05_10,0.07309722222222229
1810,5,11,05_11,0.07818333333333341
1810,5,12,05_12,0.077175
1810,6,6,06_06,0.038208333333333344
1810,6,7,06_07,0.017972222222222223
1810,6,9,06_09,0.030844444444444452
1810,6,10,06_10,0.03402500000000003
1810,6,11,06_11,0.03603333333333336
1810,6,12,06_12,0.03614722222222225
1810,7,7,07_07,0.009555555555555557
1810,8,8,08_08,0.009338888888888883
1810,8,9,08_09,0.021722222222222212
1810,8,10,08_10,0.029133333333333372
1810,8,11,08_11,0.03136388888888897
1810,8,12,08_12,0.03926944444444444
1810,9,9,09_09,0.01944444444444443
1810,9,10,09_10,0.027124999999999955
1810,9,11,09_11,0.03612222222222222
1810,9,12,09_12,0.038199999999999984
1810,10,10,10_10,0.007008333333333339
1810,10,11,10_11,0.010980555555555563
1810,10,12,10_12,0.013608333333333333
1810,11,11,11_11,0.0012222222222222235
1810,11,12,11_12,0.00222777777777778
1810,12,12,12_12,0.001044444444444445
1810,13,13,13_13,0
1810,13,14,13_14,0
1810,13,15,13_15,0
1810,13,16,13_16,8.166666666666739e-4
1810,13,17,13_17,9.111111111111125e-4
1810,13,18,13_18,8.1666666666666e-4
1810,13,20,13_20,0.001127777777777783
1810,13,21,13_21,0.0013888888888889117
1810,13,22,13_22,0.05176388888888889
1810,13,23,13_23,0.05176388888888889
1810,14,14,14_14,0
1810,14,15,14_15,0
1810,14,16,14_16,0.001105555555555568
1810,14,17,14_17,0.0011333333333333473
1810,14,18,14_18,0.0011055555555555402
1810,14,20,14_20,0.0012166666666666714
1810,14,21,14_21,0.001577777777777789
1810,14,22,14_22,0.05071388888888892
1810,14,23,14_23,0.05071388888888892
1810,15,15,15_15,0
1810,15,16,15_16,0.0010500000000000093
1810,15,17,15_17,0.0010555555555555457
1810,15,18,15_18,0.0010499999999999954
1810,15,20,15_20,0.0011833333333333418
1810,15,21,15_21,0.001244444444444437
1810,15,22,15_22,0.05418611111111116
1810,15,23,15_23,0.05418611111111116
1810,16,16,16_16,0
1810,16,17,16_17,0
1810,16,18,16_18,0
1810,16,20,16_20,0
1810,16,21,16_21,0
1810,16,22,16_22,0.0538916666666667
1810,16,23,16_23,0.0538916666666667
1810,17,17,17_17,0
1810,17,18,17_18,0
1810,17,20,17_20,0
1810,17,21,17_21,0
1810,17,22,17_22,0.05495833333333336
1810,17,23,17_23,0.05495833333333336
1810,18,21,18_21,0
1810,19,19,19_19,0
1810,19,20,19_20,0
1810,19,21,19_21,0
1810,19,22,19_22,0.054902777777777786
1810,19,23,19_23,0.054902777777777786
1810,20,20,20_20,0
1810,20,21,20_21,0
1810,20,22,20_22,0.05096666666666669
1810,20,23,20_23,0.05096666666666669
1810,21,21,21_21,0
1810,21,22,21_22,0.054544444444444465
1810,21,23,21_23,0.054544444444444465
1810,22,22,22_22,0.05310000000000002
1810,23,23,23_23,0.05310000000000002
1815,3,3,03_03,0.033883333333333356
1815,3,5,03_05,0.08598333333333336
1815,3,6,03_06,0.11485000000000001
1815,3,7,03_07,0.09824166666666671
1815,3,9,03_09,0.1221666666666667
1815,3,10,03_10,0.12428888888888895
1815,3,11,03_11,0.12464444444444447
1815,3,12,03_12,0.1294027777777778
1815,4,4,04_04,0.03157222222222224
1815,4,5,04_05,0.08632222222222222
1815,4,6,04_06,0.10904722222222221
1815,4,7,04_07,0.09388055555555551
1815,4,9,04_09,0.1250111111111111
1815,4,10,04_10,0.11970277777777771
1815,4,11,04_11,0.12093611111111108
1815,4,12,04_12,0.1259111111111112
